[name]ODDAJANJE SOB METKA GRETA KERŠTANJ S.P. |[address]Borovška cesta, 8 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4852725, 13.7939655 |[pref contact] [Telefon: 04 588 55 33] 
[name]Marko Kramar arhitekt s.p. |[address]Murnova ulica, 7 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0681241, 14.4979865 |[pref contact] [Elektronska pošta: kramarko@t-2.net Telefon: (386)40579020] 
[name]PRIMA Gostinstvo, turizem, trgovina d.o.o. |[address]Prešernova ulica, 2 |[city]Tolmin |[zipcode]5220 |[coordinates]46.1839835, 13.7331237 |[pref contact] [Telefon: 041 450 994] 
[name]PRIMA Gostinstvo, turizem, trgovina d.o.o. |[address]Idrija pri Bači, 86 |[city]Most na Soči |[zipcode]5216 |[coordinates]46.1368614, 13.7765716 |[pref contact] [Telefon: 041 450 994] 
[name]URŠKA TOPOLŠEK PLANINŠEK - NOSILKA DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Križevec, 11 |[city]Stranice |[zipcode]3206 |[coordinates]46.3671456, 15.372631 |[pref contact] [Telefon: 03 759 0410, Elektronska pošta: tk.urska@siol.net] 
[name]SILVESTRA KRAJNC - SOBODAJALKA |[address]Zgornja Bistrica, 211 |[city]Slovenska Bistrica |[zipcode]2310 |[coordinates]46.4067212, 15.5360305 |[pref contact] [GSM: 041/441-236] 
[name]JULIJANA PODLIPNIK - SOBODAJALKA |[address]Polje, 3 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.2684937, 13.9127158 |[pref contact] [Telefon: 04 5723 420] 
[name]APARTHOTEL VILA MINKA, turizem in gradbeništvo, d.o.o. |[address]Kogovškova ulica, 10 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0734857, 14.4681496 |[pref contact] [Telefon: +386 1 5830080, Telefaks: +386 1 5074691, Elektronska pošta: minka@vilaminka.si] 
[name]DANIJELA CERJANEC - NOSILKA DOPOLNILNE DEJAVNOSTI NA KMETIJI - KMETIJA Z NASTANITVIJO - ''OB IZVIRU KRUPE'' |[address]Krupa, 9 |[city]Semič |[zipcode]8333 |[coordinates]45.6356188, 15.2185966 |[pref contact] [Telefon: 07-30-68-012] 
[name]HLT, montažne gradnje in hoteli, d.o.o. |[address]Plac, 7 |[city]Ljubno ob Savinji |[zipcode]3333 |[coordinates]46.3422925, 14.833239 |[pref contact] [Elektronska pošta: N/A Telefon: (386)31327597] 
[name]GOSTIŠČE MARINČIČ, JERNEJ LESKOVAR S.P. |[address]Škocjan, 37 |[city]Škocjan |[zipcode]8275 |[coordinates]45.9072257, 15.292258 |[pref contact] [Telefon: 07-30-76-115] 
[name]PREVOZI OSEB IN BLAGA, UROŠ TUŠEK S.P. |[address]Gorenjska cesta, 9 |[city]Cerkno |[zipcode]5282 |[coordinates]46.1277714, 13.989509 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]ELEKTRO STORITVE, BAR PRISTAVEC JANEZ PRISTAVEC S.P. |[address]Podbreg, 17 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4837239, 13.7845792 |[pref contact] [Elektronska pošta: apartmaji.podbregom@gmail.com Telefon: (386)41747277] 
[name]MATJAŽ RAVBAR - SOBODAJALEC |[address]Smrečnikova ulica, 17 |[city]Novo mesto |[zipcode]8000 |[coordinates]45.7985798, 15.1693144 |[pref contact] [Telefon: 07-37-30-680] 
[name]GOSTIŠČE JERŠIN, BOJAN JERŠIN, S.P. |[address]Cankarjeva cesta, 1 |[city]Logatec |[zipcode]1370 |[coordinates]45.9181708, 14.2297101 |[pref contact] [Telefon: 01 756 41 13, GSM: 041 406 447] 
[name]ODDAJANJE SOB, HOSTELLER, TOMISLAV STIPANIČIĆ, S.P. |[address]Partizanska cesta, 27 |[city]Bled |[zipcode]4260 |[coordinates]46.3778297, 14.1045294 |[pref contact] [GSM: 041 644-460] 
[name]GOSTIŠČE IN PICERIJA SMUK , ZORAN KABIĆ S.P. |[address]Retnje, 40 |[city]Križe |[zipcode]4294 |[coordinates]46.33089349999999, 14.2864986 |[pref contact] [Telefon: 04 5925 000, GSM: 041 653 416] 
[name]APARTMAJI MAS, MARJAN BOŽIČ - SOBODAJALEC |[address]Dovje, 94 |[city]Mojstrana |[zipcode]4281 |[coordinates]46.469836, 13.9432449 |[pref contact] [Elektronska pošta: marian.bozic@telemach.net, GSM: 041 752 878] 
[name]TONIN ŠAVLI - SOBODAJALEC |[address]Magozd, 5 |[city]Kobarid |[zipcode]5222 |[coordinates]46.2691601, 13.5942555 |[pref contact] [GSM: 041 761 828, Elektronska pošta: nada.savli@siol.net] 
[name]MAJA KOVAČIČ - SOBODAJALKA VOJSKO |[address]Vojsko, 14 |[city]Idrija |[zipcode]5280 |[coordinates]46.0200969, 13.9065895 |[pref contact] [GSM: 041 424 445, Elektronska pošta: QUICKMAJA@GMAIL.COM] 
[name]GREGORC FRANČIŠKA - SOBODAJALKA |[address]Bohinjska Bela, 8 |[city]Bohinjska Bela |[zipcode]4263 |[coordinates]46.3406296, 14.059505 |[pref contact] [Telefon: (04) 57 20 061, Elektronska pošta: franciska.gregorc@guest.arnes.si] 
[name]APARTMAJI IN DRUGE STORITVE, FRANC HOSNAR S.P. |[address]Kot, 57 |[city]Bovec |[zipcode]5230 |[coordinates]46.3367861, 13.550452 |[pref contact] [GSM: 051-395-031, Elektronska pošta: franci.hosnar@gmail.com] 
[name]RANČ-RANCS Kmetija z nastanitvijo in izletniška kmetija CVETKA ZADRAVEC, nosilka dopolnilne dejavnosti na kmetiji |[address]Gornja ulica, 32 |[city]Lendava |[zipcode]9220 |[coordinates]46.5507323, 16.3977784 |[pref contact] [GSM: 031 761 466] 
[name]PLANINSKO DRUŠTVO ZA SELŠKO DOLINO ŽELEZNIKI |[address]Torka, 4 |[city]Sorica |[zipcode]4229 |[coordinates]46.2366688, 14.0907258 |[pref contact] [Elektronska pošta: lojze.lotric@gmail.com Telefon: (386)31669944] 
[name]SONJA BEROŠ - SOBODAJALKA |[address]Grizoldova ulica, 34 |[city]Maribor |[zipcode]2000 |[coordinates]46.536761, 15.598295 |[pref contact] [Telefon: 02 6131 799, Spletni naslov: www.beros.info, GSM: 041 771 798, Elektronska pošta: sonja@beros.info] 
[name]ČEBELARSTVO IN TURISTIČNA KMETIJA ŠALAMUN DAMJAN - DOPOLNILNA DEJAVNOST NA KMETIJI |[address]Banovci, 5 |[city]Veržej |[zipcode]9241 |[coordinates]46.5716466, 16.1671584 |[pref contact] [Telefon: 02 588 13 13, Elektronska pošta: ctk.salamun@gmail.com] 
[name]RAJŠP ANGELA - NOSILKA DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Breznikova cesta, 23 |[city]Benedikt |[zipcode]2234 |[coordinates]46.6207681, 15.8702441 |[pref contact] [Telefon: 02 703 10 28, GSM: 031 829 614, Elektronska pošta: angelarajsp@gmail.com] 
[name]MATEJA JANČIČ - SOBODAJALKA |[address]Plešivo, 42 |[city]Dobrovo v Brdih |[zipcode]5212 |[coordinates]45.981053, 13.5079893 |[pref contact] [GSM: 040 723 410, Elektronska pošta: mateja00@gmail.com] 
[name]GOSTIŠČE BAKHUS MARJAN BURGER S.P. |[address]Žerjavka, 12 |[city]Kranj |[zipcode]4000 |[coordinates]46.2024953, 14.4035724 |[pref contact] [Elektronska pošta: N/A Telefon: (386)41628068] 
[name]ZAVOD ZA ŠPORT AJDOVŠČINA |[address]Cesta IV. Prekomorske, 61 |[city]Ajdovščina |[zipcode]5270 |[coordinates]45.8964444, 13.9066369 |[pref contact] [Elektronska pošta: info@zs-ajdovscina.si] 
[name]PODJETNIŠKO IN POSLOVNO SVETOVANJE, EMIL KAČ S.P. |[address]Vremski Britof, 15 |[city]Vremski Britof |[zipcode]6217 |[coordinates]45.657068, 14.0289417 |[pref contact] [GSM: 041379110] 
[name]PODJETNIŠKO IN POSLOVNO SVETOVANJE, EMIL KAČ S.P. |[address]Vremski Britof, 15 |[city]Vremski Britof |[zipcode]6217 |[coordinates]45.657068, 14.0289417 |[pref contact] [GSM: 041379110] 
[name]VIDEOTEKA ARIS - DAMJAN AMBROŽIČ S.P. |[address]Spodnje Gorje, 13 |[city]Zgornje Gorje |[zipcode]4247 |[coordinates]46.3801346, 14.0766892 |[pref contact] [GSM: 041 441 522] 
[name]APARTMAJI, ROMINA STOJAKOVIĆ S.P. |[address]Zavrzelno, 18 |[city]Bovec |[zipcode]5230 |[coordinates]46.3411858, 13.5337596 |[pref contact] [GSM: 041-444-902] 
[name]VLADO SMODIŠ - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI - HIŠA SMODIŠ |[address]Otovci, 58 |[city]Mačkovci |[zipcode]9202 |[coordinates]46.8090069, 16.1569784 |[pref contact] [Telefon: 02 551 60 50, GSM: 031 337 403, Elektronska pošta: smodis.vlado@gmail.com] 
[name]URANKAR JANEZ - SOBODAJALEC |[address]Snovik, 2 |[city]Laze v Tuhinju |[zipcode]1219 |[coordinates]46.23414, 14.7112695 |[pref contact] [Telefon: 01 8392728] 
[name]''SOČA VALLEY HOLIDAYS'' HANNAH JANE CARTER - SOBODAJALKA |[address]Kambreško, 2 |[city]Ročinj |[zipcode]5215 |[coordinates]46.1276231, 13.6503796 |[pref contact] [Spletni naslov: holidays.com, GSM: 031 488 808, Elektronska pošta: hannah@socavalley] 
[name]''SOČA VALLEY HOLIDAYS'' HANNAH JANE CARTER - SOBODAJALKA |[address]Kamno, 42 |[city]Tolmin |[zipcode]5220 |[coordinates]46.21506470000001, 13.6344648 |[pref contact] [Spletni naslov: holidays.com, GSM: 031 488 808, Elektronska pošta: hannah@socavalley] 
[name]GOSTIŠČE IN PENZION STARI VRH GREGOR ŠTEFE S.P. |[address]Zapreval, 5 |[city]Poljane nad Škofjo Loko |[zipcode]4223 |[coordinates]46.1714356, 14.1837137 |[pref contact] [Elektronska pošta: gostiscestarivrh@siol.net Telefon: (386)41682082] 
[name]JERNEJ OSOLE - SOBODAJALEC |[address]Rogla, 56 |[city]Zreče |[zipcode]3214 |[coordinates]46.4477791, 15.3354077 |[pref contact] [Elektronska pošta: N/A Telefon: ] 
[name]Tehniški šolski center Maribor |[address]Zolajeva ulica, 13 |[city]Maribor |[zipcode]2000 |[coordinates]46.5226382, 15.6730339 |[pref contact] [Elektronska pošta: ales.smole@tscmb.si Telefon: (386)40216575] 
[name]LEASOL, informatika in turizem, Andrej Furlanič s.p. |[address]Ulica borcev NOB, 12 |[city]Portorož - Portorose |[zipcode]6320 |[coordinates]45.5077621, 13.6085217 |[pref contact] [GSM: 041 435 065] 
[name]Vizualne komunikacije, Martina Hribar s.p. |[address]Prešernova cesta, 17 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0500994, 14.4976419 |[pref contact] [GSM: 031 693 544] 
[name]GOSTINSTVO, JOŽE REPE S.P. |[address]Javorniški Rovt, 22 |[city]Jesenice |[zipcode]4270 |[coordinates]46.4542995, 14.0913701 |[pref contact] [GSM: 031 322-856] 
[name]AMIGO, upravljanje in turistične storitve, Domen Vukelj s.p. |[address]Ljubljanska cesta, 11 |[city]Bled |[zipcode]4260 |[coordinates]46.3684875, 14.1135215 |[pref contact] [Elektronska pošta: N/A Telefon: (386)31791901] 
[name]Oddajanje sob in druge dejavnosti, Dušan Puš s.p. |[address]Jelovška cesta, 50 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.27400129999999, 13.9654287 |[pref contact] [GSM: 031/724124] 
[name]MUZAR RAČUNOVODSKE IN POSLOVNE STORITVE DANIJELA BRCAR S.P. |[address]Prelože pri Lokvi, 16 |[city]Lokev |[zipcode]6219 |[coordinates]45.6529116, 13.9362043 |[pref contact] [GSM: 041 336 435] 
[name]PAVEL MUZNIK - SOBODAJALEC |[address]Idrsko, 116 |[city]Kobarid |[zipcode]5222 |[coordinates]46.23496249999999, 13.5901677 |[pref contact] [Elektronska pošta: pavel.muznik@gmail.com] 
[name]Obdelava podatkov, Juš Kovač s.p. |[address]Partizanska cesta, 22 |[city]Bled |[zipcode]4260 |[coordinates]46.375976, 14.1049828 |[pref contact] [Elektronska pošta: jus.kovac@gmail.com Telefon: (386)31436886] 
[name]PAUL MICHAEL GELDER - SOBODAJALEC |[address]Za Pižem, 8 |[city]Bled |[zipcode]4260 |[coordinates]46.3477281, 14.1247881 |[pref contact] [GSM: 051 861 114, Elektronska pošta: themillhousebled@gmail.com] 
[name]ALOJZ ROZMAN - SOBODAJALEC |[address]Skomarje, 36 |[city]Zreče |[zipcode]3214 |[coordinates]46.4109545, 15.3432848 |[pref contact] [Elektronska pošta: rozman.alojz@gmail.com Telefon: (386)31468425] 
[name]STANKO BEVK - SOBODAJALEC |[address]Stopnik, 20 |[city]Cerkno |[zipcode]5282 |[coordinates]46.128954, 13.9891931 |[pref contact] [Telefon: 041 590 207, Elektronska pošta: stanko.bevk@gmail.com] 
[name]STANKO BEVK - SOBODAJALEC |[address]Stopnik, 20 |[city]Cerkno |[zipcode]5282 |[coordinates]46.128954, 13.9891931 |[pref contact] [Telefon: 041 590 207, Elektronska pošta: stanko.bevk@gmail.com] 
[name]STANONIK MATEVŽ - SOBODAJALEC |[address]Gregorčičeva ulica, 9 |[city]Bled |[zipcode]4260 |[coordinates]46.36862139999999, 14.1200183 |[pref contact] [Telefon: 04 574 45 27] 
[name]KOROŠEC VLADIMIRA S.P., GOSTILNA AMADEUS |[address]Muzejski trg, 3 |[city]Ptuj |[zipcode]2250 |[coordinates]46.4203856, 15.865942 |[pref contact] [Telefon: 02 771 70 51, GSM: 031 877 907] 
[name]RAJKO SKRT S.P. GOSTILNA SKRT |[address]Most na Soči, 68 |[city]Most na Soči |[zipcode]5216 |[coordinates]46.1520769, 13.7429945 |[pref contact] [Elektronska pošta: rajko.skrt@gmail.com Telefon: (386)53887025] 
[name]AVTOMEHANIKA, SERVIS KOLES IN PROIZVODNJA KOLES BORUT ROVŠČEK S.P. |[address]Volče, 142 |[city]Tolmin |[zipcode]5220 |[coordinates]46.1786377, 13.7060023 |[pref contact] [Telefon: 041 393 418, Telefon: 05 388 16 98] 
[name]BB REKLAM BOJAN BRGLEZ S.P. |[address]Trubarjeva ulica, 33 |[city]Piran - Pirano |[zipcode]6330 |[coordinates]45.5294941, 13.5663681 |[pref contact] [GSM: 041 691 248, Elektronska pošta: bojan.brglez@telemach.net] 
[name]SILVANA ŠNEBERGER - SOBODAJALKA |[address]Borovška cesta, 6 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.485506, 13.7950274 |[pref contact] [GSM: 031 633 596, Elektronska pošta: silvana.sneberger@gmail.com] 
[name]GLORIS.SI, podjetje za svetovanje in izobraževanje, Maja Štih s.p. |[address]Smrekarjeva ulica, 24 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0708705, 14.4932273 |[pref contact] [Elektronska pošta: maja.stih@gloris.si] 
[name]BB REKLAM BOJAN BRGLEZ S.P. |[address]Bohinjska Bela, 13 |[city]Bohinjska Bela |[zipcode]4263 |[coordinates]46.3406296, 14.059505 |[pref contact] [GSM: 041 691 248, Elektronska pošta: bojan.brglez@telemach.net] 
[name]KATJA KABAJ MOREL - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Šlovrenc, 4 |[city]Dobrovo v Brdih |[zipcode]5212 |[coordinates]46.0052163, 13.5128521 |[pref contact] [Telefon: 05 395 95 60, GSM: 041 454 002, Telefaks: 05 395 95 60, Elektronska pošta: kabaj.morel@email.si] 
[name]OLGA KOTNIK - SOBODAJALKA, APARTMA KOTNIK |[address]Tunjiška cesta, 8 |[city]Kamnik |[zipcode]1241 |[coordinates]46.2316673, 14.6052829 |[pref contact] [Spletni naslov: APARTMA-KOTNIK.COM, Elektronska pošta: STANKO.KOTNIK@KKS-KAMNIK.SI] 
[name]APARTMAJI RABIČ, NUŠKA COKAN S.P. |[address]Stara Fužina, 217 |[city]Bohinjsko jezero |[zipcode]4265 |[coordinates]46.288666, 13.894894 |[pref contact] [Telefon: 04 5723 091] 
[name]PEVEC MILAN S.P. - TTS KOG TRGOVINA IN POSREDNIŠTVO |[address]Kog, 8 |[city]Kog |[zipcode]2276 |[coordinates]46.4553808, 16.2533693 |[pref contact] [Telefon: 02 719 64 00, Telefaks: 02 719 64 00] 
[name]TURISTIČNA KMETIJA PRI KAFOLU, TOMAŽ LEBAN - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Prapetno, 16 |[city]Tolmin |[zipcode]5220 |[coordinates]46.1730323, 13.7541058 |[pref contact] [Elektronska pošta: info@prikafolu.com Telefon: (386)51343058] 
[name]JOŽE SUŠNIK - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Brod, 2 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.2752957, 13.9288645 |[pref contact] [Elektronska pošta: marija.susnik@siol.net Telefon: (386)41213550] 
[name]BERNARDKA MENCINGER - SOBODAJALKA |[address]Savska cesta, 13 |[city]Bled |[zipcode]4260 |[coordinates]46.357293, 14.0945603 |[pref contact] [GSM: 031 656 380] 
[name]DARJA TEPINA - sobodajalka |[address]Boršt, 7 |[city]Marezige |[zipcode]6273 |[coordinates]45.4865893, 13.7977483 |[pref contact] [GSM: 041 536 593] 
[name]GOSTIŠČE ŠIFTAR Maja Šiftar Vučko s.p. |[address]Levstikova ulica, 24 |[city]Moravske Toplice |[zipcode]9226 |[coordinates]46.6861215, 16.2161239 |[pref contact] [Telefon: 02/548 13 62] 
[name]Oddajanje apartmajev, Zlata Luzar, s.p. |[address]Ulica Maksa Henigmana, 4 |[city]Dolenjske Toplice |[zipcode]8350 |[coordinates]45.7566066, 15.0602749 |[pref contact] [Elektronska pošta: luzar.zlata@gmail.com Telefon: ] 
[name]Gostilna Marta Kuzman s.p. |[address]Na vasi, 20 |[city]Vitanje |[zipcode]3205 |[coordinates]46.3829383, 15.2961099 |[pref contact] [Elektronska pošta: N/A Telefon: (386)41641558] 
[name]LINKS, poslovno svetovanje in storitve, d.o.o., Ljubljana |[address]Vitranška ulica, 12 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4823095, 13.7794063 |[pref contact] [Telefon: 041/766-414, Elektronska pošta: links@siol.net] 
[name]LINKS, poslovno svetovanje in storitve, d.o.o., Ljubljana |[address]Wolfova ulica, 12 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.050791, 14.5050288 |[pref contact] [Telefon: 041/766-414, Elektronska pošta: links@siol.net] 
[name]TEA LEBAN - SOBODAJALKA |[address]Vogrsko, 115 |[city]Šempas |[zipcode]5261 |[coordinates]45.9252642, 13.7173923 |[pref contact] [Telefon: 301 23 16, 041 695 691, Telefaks: 301 23 17] 
[name]POČITNIŠKA HIŠA NATURA, JELENA DAŠIČ - SOBODAJALKA |[address]Klanc, 39 |[city]Bovec |[zipcode]5230 |[coordinates]46.3388012, 13.5511296 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]POČITNIŠKA HIŠA NATURA, JELENA DAŠIČ - SOBODAJALKA |[address]Ravni laz, 6 |[city]Log pod Mangartom |[zipcode]5231 |[coordinates]46.3472702, 13.5714683 |[pref contact] [Elektronska pošta: N/A Telefon: N/A] 
[name]TINA VOLARIČ - SOBODAJALKA |[address]Most na Soči, 99 |[city]Most na Soči |[zipcode]5216 |[coordinates]46.1520769, 13.7429945 |[pref contact] [GSM: 040 712 197, Elektronska pošta: tina.volaric@gmail.com] 
[name]IVIANA ROTTER - SOBODAJALEC |[address]Adamičeva ulica, 3 |[city]Piran - Pirano |[zipcode]6330 |[coordinates]45.5294296, 13.5688596 |[pref contact] [Elektronska pošta: iviana.rotter@elcatel.si Telefon: (386)31610182] 
[name]Sobodajalstvo in druge nastanitvene dejavnosti, Primož Stepan, s.p. |[address]Srebrničeva ulica, 13 |[city]Ankaran - Ancarano |[zipcode]6280 |[coordinates]45.5817641, 13.734667 |[pref contact] [Elektronska pošta: N/A Telefon: (386)51336874] 
[name]BORUT KELIH - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI |[address]Gorjuše, 6 |[city]Bohinjska Bistrica |[zipcode]4264 |[coordinates]46.3063053, 14.0106874 |[pref contact] [Elektronska pošta: tatjana.kelih@gmail.com Telefon: ] 
[name]GREFINO, GRAFIČNO OBLIKOVANJE, GREGOR ROŽIČ S.P. |[address]Zgornja Radovna, 38 |[city]Mojstrana |[zipcode]4281 |[coordinates]46.4204332, 13.9299754 |[pref contact] [GSM: 041 72 32 40] 
[name]ANDREJ BLUMAUER - SOBODAJALEC |[address]Bičevje, 16 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0458287, 14.4925224 |[pref contact] [Elektronska pošta: N/A Telefon: ] 
[name]AMADEJ, proizvodnja, trgovina in storitve, d.o.o. |[address]Ukanc, 59 |[city]Bohinjsko jezero |[zipcode]4265 |[coordinates]46.2769421, 13.8274724 |[pref contact] [Telefon: 01 542 12 40, Telefaks: 01 542 12 45, Elektronska pošta: INFO@AMADEJ.SI] 
[name]Oddajanje apartmajev, Mirjana Turinek s.p. |[address]Glavarjeva cesta, 11 |[city]Komenda |[zipcode]1218 |[coordinates]46.1961501, 14.5434149 |[pref contact] [GSM: 031 623 648] 
[name]ALFA & OMEGA proizvodnja in storitve d.o.o. |[address]Kavčičeva ulica, 34 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.0608329, 14.5273148 |[pref contact] [Telefon: 031-624-752, Telefaks: 01-540-36-47, Elektronska pošta: alfaomegadoo@siol.net] 
[name]KLEPARSTVO IN KROVSTVO MATIJA BOROVNIK s.p. |[address]Rogla, 44 |[city]Zreče |[zipcode]3214 |[coordinates]46.4513212, 15.329843 |[pref contact] [GSM: 051 31 58 58] 
[name]AIVA ČERNIGOJ FABIJAN - SOBODAJALKA |[address]Martjanci, 139 |[city]Moravske Toplice |[zipcode]9226 |[coordinates]46.6817347, 16.214418 |[pref contact] [GSM: 031 678 122, Elektronska pošta: aiwacernigoj@gmail.com] 
[name]Silva Kueplen - sobodajalka |[address]Radgonska cesta, 23 |[city]Radenci |[zipcode]9252 |[coordinates]46.6414773, 16.0409622 |[pref contact] [GSM: 041 466 094] 
[name]GALAKSIJA TREBNJE, gostinstvo in turizem, gradbeni inženiring ter prodaja nepremičnin d.o.o. |[address]Podjetniška ulica, 13 |[city]Trebnje |[zipcode]8210 |[coordinates]45.9137821, 15.0270289 |[pref contact] [Telefon: 041-776 947, Elektronska pošta: hribar@post.com] 
[name]Monika Stepan s.p., Sobodajalstvo |[address]Stepani, 4 |[city]Črni Kal |[zipcode]6275 |[coordinates]45.54917330000001, 13.8563269 |[pref contact] [Elektronska pošta: N/A Telefon: (386)31316874] 
[name]ANICA MOZETIČ -SOBODAJALKA |[address]Malo Ubeljsko, 4 |[city]Hruševje |[zipcode]6225 |[coordinates]45.7615054, 14.0860923 |[pref contact] [GSM: 041 616 925, Elektronska pošta: apartma.leni@gmail.com] 
[name]Monika Stepan s.p., Sobodajalstvo |[address]Stepani, 4 |[city]Črni Kal |[zipcode]6275 |[coordinates]45.54917330000001, 13.8563269 |[pref contact] [Elektronska pošta:  Telefon: (386)31316874] 
[name]PETRA MLINAR - SOBODAJALKA |[address]Koroška ulica, 10 |[city]Kranjska Gora |[zipcode]4280 |[coordinates]46.4862204, 13.7823253 |[pref contact] [GSM: 031 367 673] 
[name]MILAN ROZMAN - SOBODAJALEC, TURISTIČNI APARTMA |[address]Skomarje, 36 |[city]Zreče |[zipcode]3214 |[coordinates]46.4109545, 15.3432848 |[pref contact] [GSM: 041 868 381] 
[name]LENKA LAPANJA - SOBODAJALKA |[address]Slap ob Idrijci, 37 |[city]Slap ob Idrijci |[zipcode]5283 |[coordinates]46.1206652, 13.8050933 |[pref contact] [GSM: 041 271 478, Elektronska pošta: lenka.lapanja@siol.net] 
[name]Elektromehanika Sebastijan Milutinović s.p. |[address]Kaninska vas, 8 |[city]Bovec |[zipcode]5230 |[coordinates]46.3389196, 13.5480807 |[pref contact] [Telefon: 031466425, Elektronska pošta: sebaele1@gmail.com] 
[name]JURE ČERNEC - SOBODAJALEC |[address]Gornji trg, 40 |[city]Ljubljana |[zipcode]1000 |[coordinates]46.04546209999999, 14.5092079 |[pref contact] [GSM: 030 622 675, Elektronska pošta: jure.cernec@gmail.com] 
[name]GOSTIŠČE HEDVIKA HEDVIKA MLEKUŽ S.P. |[address]Kal-Koritnica, 36 |[city]Bovec |[zipcode]5230 |[coordinates]46.3368082, 13.5814285 |[pref contact] [Telefon: 05 389 63 63] 
[name]MAJA BOBEK - dopolnilna dejavnost na kmetiji |[address]Laže, 11 |[city]Senožeče |[zipcode]6224 |[coordinates]45.7349651, 14.0675648 |[pref contact] [GSM: 041 575 670] 
[name]MARIJA MAJDA VRHOVEC - DOPOLNILNA DEJAVNOST NA KMETIJI |[address]Vir pri Stični, 30 |[city]Ivančna Gorica |[zipcode]1295 |[coordinates]45.9494111, 14.8198153 |[pref contact] [Telefon: 01 787 81 41] 
[name]GOSTINSTVO IN TURIZEM JOŽE FIRŠT S.P. |[address]Logarska Dolina, 1 |[city]Solčava |[zipcode]3335 |[coordinates]46.42523, 14.6599347 |[pref contact] [Elektronska pošta: info@first-logarska.si Telefon: (386)38638394678] 
[name]"MAK" BOJAN PRAPROTNIK S.P. |[address]Prešernova cesta, 46 |[city]Bled |[zipcode]4260 |[coordinates]46.3725216, 14.1046955 |[pref contact] [Elektronska pošta: mak.praprotnik@siol.net Telefon: ] 
